Station,Postcode,Latitude,Longitude,TLC,NLC,Owner,Entries and exits 2024, Interchanges 2024
Frinton-on-Sea,CO13 9JT,51.8376787265319,1.24317054105804,FRI,6854,Greater Anglia,178506,0
Frizinghall,BD9 4LD,53.820371215731,-1.76900125757173,FZH,8556,Northern Trains,403122,0
Frodsham,WA6 7DN,53.2958177869804,-2.72356723663145,FRD,2284,TfW Rail,210940,0
Frome,BA11 1RE,51.2272725800456,-2.30999705913937,FRO,5707,Great Western Railway,254698,1899
Fulwell,TW2 5NY,51.4339339825483,-0.349467607470903,FLW,5587,South Western Railway,400602,0
Furness Vale,SK12 7QA,53.3487533587757,-1.98884482439185,FNV,2952,Northern Trains,22750,0
Furze Platt,SL6 7NY,51.5330197603371,-0.728472828364334,FZP,3144,Great Western Railway,152984,0
Gainsborough Central,DN21 1XR,53.3995839522027,-0.769694112366499,GNB,6465,Northern Trains,1676,48
Gainsborough Lea Road,DN21 1AH,53.3860887154294,-0.768579598023266,GBL,6424,East Midlands Railway,184600,279
Galashiels,TD1 1BP,55.6183541299903,-2.80690093870811,GAL,9329,ScotRail,320406,0
Garelochhead,G84 0EG,56.0798700489652,-4.82571771685403,GCH,9971,ScotRail,13192,0
Garforth,LS25 1PY,53.796578277864,-1.38230970941118,GRF,8474,Northern Trains,488140,0
Gargrave,BD23 3NE,53.9784181355008,-2.10517064216562,GGV,2654,Northern Trains,35182,0
Garrowhill,G69 1AA,55.855243344443,-4.12946139753487,GAR,9904,ScotRail,349702,0
Garscadden,G14 0EY,55.887699912531,-4.36500554078304,GRS,9979,ScotRail,193038,0
Garsdale,LA10 5PP,54.3214321652742,-2.32635383688291,GSD,2104,Northern Trains,15112,0
Garston (Hertfordshire),WD25 9RT,51.6866146882955,-0.381741213587884,GSN,1559,West Midlands Trains (London Northwestern Railway),45030,0
Garswood,WN4 0SA,53.4885228462082,-2.67213496487047,GSW,2335,Northern Trains,131796,0
Gartcosh,G69 8DF,55.8856655213683,-4.0794950329411,GRH,9723,ScotRail,173330,0
Garth (Bridgend County),CF34 9HS,51.5964598445663,-3.64145068487318,GMG,3961,TfW Rail,18140,0
Garth (Powys),LD4 4AF,52.1332403844721,-3.52990778325094,GTH,4148,TfW Rail,838,0
Garve,IV23 2QF,57.6130466094469,-4.6883963248569,GVE,8640,ScotRail,4264,0
Gathurst,WN5 0LW,53.5594052283238,-2.69439359809359,GST,2397,Northern Trains,73518,0
Gatley,SK8 4AE,53.3929065592229,-2.23123425803736,GTY,2953,Northern Trains,306168,0
Gatwick Airport,RH6 0RD,51.1564892793918,-0.161041534688098,GTW,5416,Govia Thameslink Railway (Gatwick Express),19489656,987254
Georgemas Junction,KW12 6HH,58.5136271736984,-3.45212085822396,GGJ,8641,ScotRail,1588,0
Gerrards Cross,SL9 8PP,51.5890222051815,-0.555275422196685,GER,3051,Chiltern Railways,959000,26817
Gidea Park,RM2 6BX,51.5819019565528,0.205964300058707,GDP,6877,TfL Rail,3609930,0
Giffnock,G46 6JF,55.8039950697486,-4.29301520024745,GFN,9794,ScotRail,314052,0
Giggleswick,BD24 0EA,54.0618024962135,-2.30284801630944,GIG,2655,Northern Trains,14078,0
Gilberdyke,HU15 2SU,53.7479630906218,-0.73224344785332,GBD,8117,Northern Trains,65118,1176
Gilfach Fargoed,CF81 8LT,51.6842528100711,-3.22656863026563,GFF,4022,TfW Rail,4096,0
Gillingham (Dorset),SP8 4PZ,51.0340364196905,-2.27262400569309,GIL,5796,South Western Railway,301862,0
Gillingham (Kent),ME7 1XE,51.3865628367939,0.549849975746005,GLM,5169,Southeastern,2342402,113669
Gilshochill,G23 5LF,55.897343092772,-4.28268544801919,GSC,9956,ScotRail,76944,0
Gipsy Hill,SE19 1QL,51.4244515495985,-0.0838359193392377,GIP,5363,Govia Thameslink Railway (Southern),1325654,0
Girvan,KA26 9HF,55.246318566381,-4.84838258218449,GIR,9501,ScotRail,56814,0
Glaisdale,YO21 2QL,54.4393809349983,-0.793787833434208,GLS,7921,Northern Trains,19178,0
Glan Conwy,LL28 5ED,53.2674259523784,-3.79772818382623,GCW,2454,TfW Rail,4764,0
Glasgow Central,G1 3SL,55.8597611220755,-4.25764427147523,GLC,9813,Network Rail,24964246,3238765
Glasgow Queen Street,G1 2AF,55.8621932785207,-4.25145684628951,GLQ,9950,ScotRail,14503312,1785671
Glasshoughton,WF10 4TA,53.709043569431,-1.34200520311902,GLH,8360,Northern Trains,115220,0
Glazebrook,WA3 5BA,53.4283618664117,-2.45965774285801,GLZ,2301,Northern Trains,23972,0
Gleneagles,PH3 1JL,56.2748538679223,-3.73116869415328,GLE,8715,ScotRail,95588,0
Glenfinnan,PH37 4LS,56.872409157321,-5.44962144461022,GLF,8828,ScotRail,19764,0
Glengarnock,KA14 3AT,55.7388933086603,-4.67450285410692,GLG,9503,ScotRail,282374,0
Glenrothes with Thornton,KY1 4AE,56.1623603600939,-3.1430158601085,GLT,9301,ScotRail,50680,0
Glossop,SK13 8BS,53.4444712318736,-1.94907395313458,GLO,2895,Northern Trains,669526,0
Gloucester,GL1 1DE,51.8655605144798,-2.23848790484313,GCR,4760,Great Western Railway,1576650,122591
Glynde,BN8 6RU,50.8591702144894,0.0700772878696409,GLY,5338,Govia Thameslink Railway (Southern),62362,0
Gobowen,SY11 3JS,52.8935180650251,-3.03717308499659,GOB,4457,TfW Rail,218022,0
Godalming,GU7 1EU,51.186585921505,-0.618862331615451,GOD,5629,South Western Railway,1402958,0
Godley,SK14 4DP,53.4517051977502,-2.05477260308077,GDL,2948,Northern Trains,71324,0
Godstone,RH9 8EU,51.2181558172133,-0.0500850012889198,GDN,5474,Govia Thameslink Railway (Southern),62764,0
Goldthorpe,S63 9BS,53.5341898861407,-1.31280778570287,GOE,8284,Northern Trains,62246,0
Golf Street,DD7 7JG,56.4977965346615,-2.71954392312506,GOF,9096,ScotRail,1016,0
Golspie,KW10 6SZ,57.9714691985912,-3.98721576849113,GOL,8643,ScotRail,5320,0
Gomshall,GU5 9NX,51.2193975424127,-0.441852194682862,GOM,5298,Great Western Railway,50042,0
Goodmayes,IG3 9UH,51.5655770865087,0.110807067219603,GMY,6878,TfL Rail,5793854,0
Goole,DN14 5DD,53.7049141368498,-0.874213506853866,GOO,8025,Northern Trains,277746,2422
Goostrey,CW4 8PJ,53.2225542420521,-2.32647062196789,GTR,1220,Northern Trains,35984,0
Gordon Hill,EN2 0QU,51.6633336093912,-0.0946105124636726,GDH,6028,Govia Thameslink Railway (Great Northern),1035622,0
Gorebridge,EH23 4JX,55.8402767826394,-3.04651587768389,GBG,6391,ScotRail,122968,0
Goring and Streatley,RG8 0EP,51.5214929030435,-1.13304945602141,GOR,3033,Great Western Railway,322450,0
Goring-By-Sea,BN12 6NT,50.8177202058478,-0.433083115794079,GBS,5272,Govia Thameslink Railway (Southern),479592,0
Gorton,M18 8QU,53.4690756762697,-2.16620966709274,GTO,2962,Northern Trains,59764,0
Gospel Oak,NW5 1LT,51.5553339798316,-0.150770187040439,GPO,1409,London Overground,2563644,1851700
Gourock,PA19 1QR,55.9623249558487,-4.81665893944356,GRK,9635,ScotRail,373840,0
Gowerton,SA4 3AJ,51.6487303539145,-4.03593543599281,GWN,4131,TfW Rail,141542,0
Goxhill,DN19 7HS,53.6767016367335,-0.337120493015181,GOX,6206,Northern Trains,10360,0
Grange Park,N21 1RE,51.6426058069193,-0.097358506166751,GPK,6029,Govia Thameslink Railway (Great Northern),411478,0
Grange-Over-Sands,LA11 6EH,54.1957250961186,-2.90274777085942,GOS,1965,Northern Trains,141074,0
Grangetown (Cardiff),CF11 8UY,51.4676150468125,-3.18972442860954,GTN,3839,TfW Rail,251958,14630
Grantham,NG31 6BT,52.9064717738698,-0.642450315227216,GRA,6469,London North Eastern Railway,1278244,265139
Grateley,SP11 7EB,51.1700600828741,-1.62077382846579,GRT,5514,South Western Railway,214654,0
Gravelly Hill,B23 7NH,52.5149974472898,-1.85259861926897,GVH,1132,West Midlands Trains (West Midlands Railway),384256,0
Gravesend,DA11 0HP,51.441346011536,0.366642983401035,GRV,5172,Southeastern,2571232,257471
Grays,RM17 6NQ,51.4762456345275,0.321832149858223,GRY,7443,c2c,3495346,108778
Great Ayton,TS9 6HR,54.4895711302537,-1.11534529939959,GTA,7922,Northern Trains,12360,0
Great Bentley,CO7 8LH,51.8517564056418,1.06515337310583,GRB,6855,Greater Anglia,85784,0
Great Chesterford,CB10 1NY,52.0598088541971,0.193521006507941,GRC,7032,Greater Anglia,98778,0
Great Coates,DN37 9NH,53.5757525817776,-0.130230465339355,GCT,6275,Northern Trains,5350,0
Great Malvern,WR14 3AL,52.1092007461802,-2.31827112619549,GMV,4892,West Midlands Trains (West Midlands Railway),400852,269
Great Missenden,HP16 9AZ,51.7035179982242,-0.709141096280644,GMN,1463,Chiltern Railways,369108,0
Great Yarmouth,NR30 1SD,52.6121553184077,1.72088599357988,GYM,7328,Greater Anglia,402658,164
Green Lane,CH41 9AN,53.3832574656958,-3.01641526158589,GNL,2218,Merseyrail,338390,0
Green Road,LA18 5HR,54.244528737063,-3.24557141101891,GNR,1996,Northern Trains,7050,0
Greenbank,CW9 7NJ,53.2514672060584,-2.53427100429322,GBK,2325,Northern Trains,211404,0
Greenfaulds,G67 2XJ,55.9352373330107,-3.99310087977674,GRL,9725,ScotRail,112890,0
Greenfield,OL3 7JZ,53.5388596318608,-2.01384369909123,GNF,2900,Northern Trains,255244,0
Greenford,UB6 8PX,51.5423301826924,-0.345837203687885,GFD,3136,London Underground,122596,0
Greenhithe for Bluewater,DA9 9NQ,51.4503695823852,0.280290118678753,GNH,5138,Southeastern,758150,0
Greenock Central,PA15 1DH,55.9453458030869,-4.75263519677792,GKC,9681,ScotRail,260018,68
Greenock West,PA15 1TE,55.9473421500839,-4.76783441808454,GKW,9682,ScotRail,312960,0
Greenwich,SE10 8JQ,51.478133366978,-0.013339927226544,GNW,5146,Southeastern,2139956,0
Gretna Green,DG16 5HF,55.0010499904167,-3.06519852950793,GEA,9610,ScotRail,51334,0
Grimsby Docks,DN31 3PB,53.5743199678321,-0.0756172875545137,GMD,6276,Northern Trains,3492,0
Grimsby Town,DN31 1LY,53.5634269192435,-0.0869839520639892,GMB,6280,TransPennine Express,385812,15994
Grindleford,S32 2HY,53.3055624866971,-1.62629684321943,GRN,2825,Northern Trains,110382,0
Grosmont,YO22 5QE,54.4361127385958,-0.724965652276441,GMT,8155,Northern Trains,12374,0
Grove Park,SE12 0DZ,51.4308613774598,0.0217254815980876,GRP,5139,Southeastern,2138348,327810
Guide Bridge,M34 5HF,53.4746291381174,-2.11371083446596,GUI,2955,Northern Trains,245276,4775
Guildford,GU1 4UT,51.2369694290095,-0.580425041311442,GLD,5631,Network Rail,5883734,771294
Guiseley,LS20 8BX,53.8759354199738,-1.71508009314658,GSY,8567,Northern Trains,921304,0
Gunnersbury,W4 4AN,51.491676370171,-0.275286434982196,GUN,5588,London Underground,2016620,0
Gunnislake,PL18 9DZ,50.5160873764122,-4.21940651718442,GSL,3563,Great Western Railway,53184,0
Gunton,NR11 8UD,52.8663427403447,1.34911622990825,GNT,7299,Greater Anglia,30084,0
Gwersyllt,LL11 4LD,53.0725775216154,-3.01788857383521,GWE,4300,TfW Rail,17868,0
Gypsy Lane,TS7 0DY,54.5328916495178,-1.17939215630242,GYP,7930,Northern Trains,38398,0
Habrough,DN40 3AB,53.6060750257549,-0.269461323075939,HAB,6281,Northern Trains,46478,465
Hackbridge,SM6 7BJ,51.3778703391452,-0.153907557296679,HCB,5364,Govia Thameslink Railway (Southern),844538,0
Hackney Central,E8 1LL,51.5471033371116,-0.05605761519121,HKC,6977,London Overground,5153152,2109035
Hackney Downs,E8 1LA,51.5487558416146,-0.0608190190969979,HAC,6867,London Overground,3057606,2273368
Hackney Wick,E9 5TS,51.5434088064448,-0.0249198567732405,HKW,6978,London Overground,4180452,5371
Haddenham and Thame Parkway,HP17 8EP,51.7708550752323,-0.942137163541627,HDM,3053,Chiltern Railways,784436,0
Haddiscoe,NR31 9JA,52.5287829223008,1.62300695115001,HAD,7300,Greater Anglia,12064,0
Hadfield,SK14 7AA,53.4607461868179,-1.96532069137142,HDF,2896,Northern Trains,244712,0
Hadley Wood,EN4 0EL,51.6684954399645,-0.176172558385927,HDW,6075,Govia Thameslink Railway (Great Northern),324676,0
Hag Fold,M46 9WX,53.5338545721892,-2.49482190837221,HGF,2585,Northern Trains,62586,0
Haggerston,E8 4DY,51.5387038848962,-0.0756665511018363,HGG,1022,London Overground,3679688,0
Hagley,DY9 0NX,52.4224915714766,-2.14641735922659,HAG,4577,West Midlands Trains (West Midlands Railway),440434,0
Hairmyres,G75 8SW,55.7619706251142,-4.22001179037031,HMY,9810,ScotRail,518614,0
Hale (Manchester),WA14 2UZ,53.37871974134,-2.34735707887452,HAL,2845,Northern Trains,114106,0
Halesworth,IP19 8BZ,52.3468123386401,1.50566724409269,HAS,7266,Greater Anglia,107644,0
Halewood,L26 0TH,53.3644822484192,-2.83013437129598,HED,2295,Northern Trains,59114,0
Halifax,HX1 1QE,53.7209620544181,-1.85357493347212,HFX,8411,Northern Trains,1620970,54635
Hall Green,B28 8AA,52.4369106872099,-1.84565106858289,HLG,4521,West Midlands Trains (West Midlands Railway),301826,0
Hall Road,L23 8TU,53.4974890539194,-3.04962755982687,HLR,2229,Merseyrail,364842,0
Hall-I'-Th'-Wood,BL1 8UF,53.5974249930564,-2.41310999594702,HID,2572,Northern Trains,169826,0
Halling,ME1 1BN,51.3524753935197,0.444931769399534,HAI,5173,Southeastern,86704,0
Haltwhistle,NE49 0AH,54.9678514502275,-2.46356531907909,HWH,7568,Northern Trains,82462,0
Ham Street,TN26 2DU,51.0683754548441,0.854506282072355,HMT,5037,Govia Thameslink Railway (Southern),77776,0
Hamble,SO31 4NL,50.8713750749217,-1.32916216397532,HME,5947,South Western Railway,76424,0
Hamilton Central,ML3 6PB,55.7731983159363,-4.0388857141295,HNC,9726,ScotRail,648720,5076
Hamilton West,ML3 0DA,55.7788645846798,-4.05480903727555,HNW,9727,ScotRail,630746,0
Hammerton,Y26 8DG,53.9963302971634,-1.28409568774822,HMM,8241,Northern Trains,42322,0
Hampden Park (Sussex),BN22 9ND,50.7964037646054,0.279355781887921,HMD,5450,Govia Thameslink Railway (Southern),766702,166631
Hampstead Heath,NW3 2QD,51.5552087499737,-0.165705423537251,HDH,1413,London Overground,3324642,0
Hampton,TW12 2HU,51.4159332805517,-0.372118964249262,HMP,5560,South Western Railway,883678,0
Hampton Court,KT8 9AE,51.4025545250828,-0.342747730939869,HMC,5561,South Western Railway,1323100,0
Hampton Wick,KT1 4DQ,51.4145232919642,-0.312489539027649,HMW,5589,South Western Railway,767696,0
Hampton-In-Arden,B92 0BJ,52.4290342253656,-1.69993074934828,HIA,1033,West Midlands Trains (West Midlands Railway),175940,0
Hamstead (Birmingham),B42 1NJ,52.531069889457,-1.9289779395104,HSD,1145,West Midlands Trains (West Midlands Railway),213562,0
Hamworthy,BH16 5AA,50.7251934395072,-2.01935721018784,HAM,5940,South Western Railway,126900,0
Hanborough,OX29 8LA,51.8251586675452,-1.37352555785945,HND,3007,Great Western Railway,286402,0
Handforth,SK9 3AB,53.3464951553287,-2.21363358276894,HTH,2767,Northern Trains,361694,0
Hanwell,W7 3EB,51.5118337981012,-0.338583504755238,HAN,3191,TfL Rail,1467706,0
Hapton,BB12 7LG,53.7816162126783,-2.31691170077186,HPN,2557,Northern Trains,12868,0
Harlech,LL46 2UL,52.8613335573465,-4.10919139634257,HRL,4458,TfW Rail,114986,0
Harlesden,NW10 7AA,51.5362878581776,-0.257667575799678,HDN,1521,London Underground,1408854,0
Harling Road,NR16 2QP,52.4536867289203,0.909142231833124,HRD,7374,Greater Anglia,3364,0
Harlington (Bedfordshire),LU5 6LD,51.9620611815389,-0.495689942455639,HLN,1533,Govia Thameslink Railway (Thameslink),296212,0
Harlow Mill,CM20 2EL,51.7903635492669,0.132307549909169,HWM,6804,Greater Anglia,240766,0
Harlow Town,CM20 2JD,51.7810684903414,0.0951317934868605,HWN,6827,Greater Anglia,1818366,0
Harold Wood,RM3 0BL,51.5927640548293,0.233128597584999,HRO,6879,TfL Rail,4223944,0
Harpenden,AL5 4SP,51.8146437751381,-0.351480529620267,HPD,1543,Govia Thameslink Railway (Thameslink),2644230,4340
Harrietsham,ME17 1JA,51.2448300347931,0.672399308718271,HRM,5140,Southeastern,90560,0
Harringay,N4 1RE,51.5773567448582,-0.105136139047123,HGY,6012,Govia Thameslink Railway (Great Northern),1034164,0
Harringay Green Lanes,N4 1DR,51.5771806696452,-0.098143778306645,HRY,7401,London Overground,1345360,0
Harrington,CA14 5QQ,54.6134885880049,-3.565515350674,HRR,2027,Northern Trains,27854,0
Harrogate,HG1 1TE,53.9931776989233,-1.5376079204885,HGT,8213,Northern Trains,1617306,1437
Harrow and Wealdstone,HA3 5BP,51.5921675321223,-0.33457147846876,HRW,1397,London Underground,3389264,399337
Harrow-On-The-Hill,HA1 1BB,51.579184471159,-0.337225439219032,HOH,598,London Underground,3190680,0
Hartford (Cheshire),CW8 1QX,53.2417607399611,-2.55362979154538,HTF,2230,West Midlands Trains (London Northwestern Railway),198568,0
Hartlebury,DY10 4HB,52.3344969155012,-2.22111919263343,HBY,4579,West Midlands Trains (West Midlands Railway),50794,0
Hartlepool,TS24 7ED,54.6867558547517,-1.20731631414055,HPL,8009,Northern Trains,626976,2523
Hartwood,ML7 7DU,55.8114851855931,-3.83932267619151,HTW,9246,ScotRail,14984,0
Harwich International,CO12 4SR,51.9472857114404,1.25512425866301,HPQ,6902,Greater Anglia,103856,0
Harwich Town,CO12 3NA,51.944141549483,1.28668168375527,HWC,6905,Greater Anglia,102334,0
Haslemere,GU27 2PE,51.0886476526168,-0.719162655679867,HSL,5633,South Western Railway,1297992,63305
Hassocks,BN6 8JD,50.924614335082,-0.145953060436374,HSK,5489,Govia Thameslink Railway (Southern),1120822,0
Hastings,TN34 1BA,50.8578932386026,0.576741777140467,HGS,5219,Southeastern,2001976,32871
Hatch End,HA5 4HU,51.6094158356294,-0.368601442845824,HTE,1398,London Overground,594942,0
Hatfield (Herts),AL9 5AB,51.7638781481545,-0.215588611336329,HAT,6070,Govia Thameslink Railway (Great Northern),2318164,0
Hatfield and Stainforth,DN7 4EQ,53.588715369983,-1.02337734015074,HFS,6528,Northern Trains,53242,7890
Hatfield Peverel,CM3 2DX,51.779861704123,0.592123687236409,HAP,6845,Greater Anglia,324890,0
Hathersage,S32 1DT,53.3257741591574,-1.65171878780769,HSG,2826,Northern Trains,95246,0
Hattersley,SK14 3HG,53.4452841948788,-2.04031078957584,HTY,2604,Northern Trains,84512,0
Hatton,CV35 7LE,52.2952788704628,-1.67297532730639,HTN,4594,Chiltern Railways,86724,0
Havant,PO9 1PP,50.8544269692514,-0.981611527950092,HAV,5532,South Western Railway,1889510,315601
Havenhouse,PE24 4AR,53.114466340323,0.273167403728549,HVN,6260,East Midlands Railway,698,0
Haverfordwest,SA61 1TY,51.8026384131424,-4.96020453877437,HVF,4079,TfW Rail,104230,0
Hawarden,CH5 1PY,53.1853618146971,-3.03208124084354,HWD,2428,TfW Rail,19932,0
Hawarden Bridge,CH5 1PY,53.2180772345693,-3.03271795160088,HWB,2146,TfW Rail,2356,0
Hawkhead,PA2 7BB,55.8421957168704,-4.39885190900689,HKH,9634,ScotRail,218374,0
Haydon Bridge,NE47 6LL,54.9751777312745,-2.24758798745447,HDB,7569,Northern Trains,42914,0
Haydons Road,SW19 8SL,51.425446553852,-0.188814710581538,HYR,5289,Govia Thameslink Railway (Thameslink),291098,0
Hayes,BR2 7EN,51.3763321232389,0.0105567062139241,HYS,5050,Southeastern,855468,0
Hayes and Harlington,UB3 4BX,51.5030945965267,-0.420683554973587,HAY,3186,TfL Rail,7765146,150018
Hayle,TR27 4NG,50.1855697972892,-5.41983779753694,HYL,3513,Great Western Railway,136644,0
Haymarket,EH12 5EY,55.9458113188022,-3.21845001667666,HYM,9419,ScotRail,2981170,617295
Haywards Heath,RH16 1DJ,51.0056801393227,-0.105077782185401,HHE,5490,Govia Thameslink Railway (Southern),3695962,346064
Hazel Grove,SK7 4EX,53.3775448908927,-2.12201962095665,HAZ,2768,Northern Trains,441476,527
Headbolt Lane,L32 1BG,53.49256,-2.880204,HBL,,Merseyrail,410906,15154
Headcorn,TN27 9SD,51.1657114899798,0.62748171317346,HCN,5220,Southeastern,536506,0
Headingley,LS5 3LD,53.817974913036,-1.59418817772074,HDY,8498,Northern Trains,340366,0
Headstone Lane,HA2 6NB,51.6026478723801,-0.357219842613383,HDL,1434,London Overground,437474,0
Heald Green,SK8 3DY,53.3694176683483,-2.23666763361194,HDG,2860,Northern Trains,358328,3365
Healing,DN37 7RY,53.5817975356706,-0.160629930021024,HLI,6283,Northern Trains,7048,0
Heath High Level,CF23 5QT,51.5164339089399,-3.18154198686081,HHL,3845,TfW Rail,341488,0
Heath Low Level,CF23 5QT,51.5156652992385,-3.1819688594128,HLL,3908,TfW Rail,60230,0
Heathrow Terminal 4,TW6 3AA,51.4582666803366,-0.445463475456846,HAF,7091,Heathrow Express,1086952,0
Heathrow Terminal 5,TW6 2GA,51.4700516499841,-0.490589046493648,HWV,9846,Heathrow Express,4106268,0
Heathrow Terminals 2 and 3 (Rail Station Only),TW6 1WD,51.4714047217375,-0.454332698147952,HXX,7090,Heathrow Express,6884038,0
Heaton Chapel,SK4 4NX,53.4255617922317,-2.17904178739946,HTC,2861,Northern Trains,557884,0
Hebden Bridge,HX7 6JE,53.7375891074878,-2.00905895282527,HBD,8524,Northern Trains,766406,31189
Heckington,NG34 9UJ,52.9773165555413,-0.293944436525981,HEC,6220,East Midlands Railway,39340,0
Hedge End,SO30 2RZ,50.9323199468244,-1.29450345192803,HDE,5893,South Western Railway,362630,0
Hednesford,WS12 1AZ,52.7101128723038,-2.0017781817904,HNF,1148,West Midlands Trains (West Midlands Railway),253538,0
Heighington,DL5 6PX,54.5969613101369,-1.58176523630184,HEI,7887,Northern Trains,34084,0
Helensburgh Central,G84 7QF,56.0042139816884,-4.73275902835107,HLC,9981,ScotRail,627534,90
Helensburgh Upper,G84 9LG,56.0123690830069,-4.72980522253607,HLU,9982,ScotRail,11706,9827
Hellifield,BD23 4HN,54.0108643905963,-2.22784490372142,HLD,2656,Northern Trains,29030,258
Helmsdale,KW8 6HH,58.1174429368089,-3.65868830516351,HMS,8647,ScotRail,4038,0
Helsby,WA6 0AE,53.275204192607,-2.77120704127457,HSB,2149,TfW Rail,98362,61861
Hemel Hempstead,HP3 9BQ,51.7423320859965,-0.490773823504814,HML,1391,West Midlands Trains (London Northwestern Railway),1436546,10464
Hendon,NW4 4PT,51.5800666456672,-0.238674141977069,HEN,1522,Govia Thameslink Railway (Thameslink),957750,0
Hengoed,CF82 7LT,51.6474123820799,-3.22412849176671,HNG,4028,TfW Rail,123938,0
Henley-In-Arden,B95 5JF,52.2914883891325,-1.78399122446648,HNL,4524,West Midlands Trains (West Midlands Railway),77762,0
Henley-On-Thames,RG9 1AY,51.5341798680593,-0.900212251160192,HOT,3146,Great Western Railway,721394,0
